Date,EEM,FM,SPY
2018-05-31,-0.027760017118649283,-0.09455445141111773,0.022763819413679
2018-06-30,-0.04701007816425884,-0.02275975707260247,0.004197484465300549
2018-07-31,0.03367092327399801,0.02994693589376518,0.035407512627647186
2018-08-31,-0.039369184586380834,-0.06158887057113327,0.030223424716699032
2018-09-30,-0.007565547339686285,0.016121392147352198,0.004171124128360404
2018-10-31,-0.08948340142321565,-0.05005066547237069,-0.07098297850806312
2018-11-30,0.04712628490500803,0.017675626987797566,0.016645601306132685
2018-12-31,-0.036785598844574996,-0.0431824114545204,-0.08994497921999056
2019-01-31,0.10150092862725058,0.07952375747565932,0.07813628202423728
2019-02-28,-0.017277488253599205,0.005107802932034833,0.030451091400499175
2019-03-31,0.009390577611441797,-0.0026220088291617483,0.01618116932825675
2019-04-30,0.021579771418293037,-0.0061685012362054925,0.03889997567424164
2019-05-31,-0.07518932032671177,0.011164456311475002,-0.06566210465794453
2019-06-30,0.06039704442968663,0.05826270338739481,0.06790592344294821
2019-07-31,-0.02824338309494845,0.0003495474771768592,0.013443434748736438
2019-08-31,-0.039422884813189896,-0.029898638943831823,-0.018339743396105113
2019-09-30,0.01545631984626139,-0.0257351689598021,0.017994588987332083
2019-10-31,0.040600229451261294,0.0033800611154342075,0.020864702176046634
2019-11-30,-0.0022136896912158255,0.032683951015739066,0.03492386511006096
2019-12-31,0.07605701622519945,0.042488429793353655,0.027809946344265812
2020-01-31,-0.06276055230281508,0.007646532906927739,-0.0016537588591162278
2020-02-29,-0.03877761781197919,-0.10389315844431046,-0.08018505900505479
2020-03-31,-0.15772485706409578,-0.2228136256556844,-0.12489613123508736
2020-04-30,0.0734674077809796,0.06222021474009409,0.12690805689261264
2020-05-31,0.029642139693012437,0.03957590438337788,0.0475392770873968
2020-06-30,0.06593686808663834,0.05447854054264312,0.017621775030070452
2020-07-31,0.08245130120436484,-0.015771482712298557,0.05882309954961995
2020-08-31,0.028795852375695485,0.07212920274642753,0.0697175695879455
2020-09-30,-0.010174014188863434,0.0018867249387524154,-0.037514415840409154
2020-10-31,0.013992824544784677,0.02689457903313297,-0.02500260726535286
2020-11-30,0.0898503876759289,0.03494518237741251,0.10871443970693018
2020-12-31,0.0712404412504386,0.049298127444228124,0.036994238346904185
2021-01-31,0.031699977250635,0.022182072500224193,-0.010230524854663359
2021-02-28,0.00784929247937649,-0.004169806719828695,0.02777637943686817
2021-03-31,-0.0072694285638401634,0.02181875733289007,0.045388414895143114
2021-04-30,0.011996001276566304,0.04543645009244157,0.052907838751684366
2021-05-31,0.01648076292812739,0.04248449006319954,0.006559428967969572
2021-06-30,0.009471019768756861,0.04837714172754537,0.022394263448044294
2021-07-31,-0.06440342564694967,-0.009975929247160176,0.024379114987081785
2021-08-31,0.01566441375546712,0.039832733029469436,0.029726688372647914
2021-09-30,-0.03875636017180695,-0.00763226273176032,-0.0466290037778373
2021-10-31,0.010678366314059495,0.06601710817428286,0.07012353266382254
2021-11-30,-0.0408882425545124,-0.05204533400050371,-0.008074802562207495
2021-12-31,0.015043247871057819,0.013286704077680511,0.04622036439311028
2022-01-31,-0.00034870255162988695,-0.01550191180253313,-0.052885404130933567
2022-02-28,-0.04344208916464498,-0.006419768924184166,-0.02975667218308653
2022-03-31,-0.03422100120596894,-0.037721191685894606,0.03718045700027228
2022-04-30,-0.06202205682349782,-0.03112294773512636,-0.08843987216159277
2022-05-31,0.005280802847424937,-0.05129850874126052,0.0014029951347052094
2022-06-30,-0.0529002720929197,-0.08653386548229403,-0.08378402829726395
2022-07-31,-0.005386461155203914,0.011900626118630964,0.09019224131463188
2022-08-31,-0.015615941353275264,0.0002218445416684034,-0.04315443555327192
2022-09-30,-0.1180064362158375,-0.10936194720670245,-0.09505817645249215
2022-10-31,-0.023035766730857388,-0.036518536491099374,0.07802184054093031
2022-11-30,0.15241656209631382,0.11461983563177292,0.0521147232973771
2022-12-31,-0.02985753574860861,-0.032841359001878456,-0.061110749975933465
2023-01-31,0.08756198942264626,0.030427056313782952,0.05915635634107774
2023-02-28,-0.07951967696751228,-0.06458672524692832,-0.028985334762342774
2023-03-31,0.028430887674955274,0.030614435241040017,0.03333492928394799
2023-04-30,-0.012375623861487939,-0.01339138661284578,0.011962168370958537
2023-05-31,-0.02829398662788396,-0.015316919390928385,0.0003448219733492852
2023-06-30,0.03979265145838862,0.04507688097422169,0.06060369389986042
2023-07-31,0.05614292750692007,0.08811354789441816,0.02846177460470778
2023-08-31,-0.07058071043120917,-0.047128002758921594,-0.02056335662336317
2023-09-30,-0.035459248363283624,-0.046087351642434604,-0.05174736521311585
2023-10-31,-0.0372666707678555,-0.05409733811578232,-0.026037263191587612
2023-11-30,0.07366562902978124,0.05623180463045685,0.0870802506738595
2023-12-31,0.03143576534719528,0.023084965197624374,0.04143780009138309
